seq,extraction_priority,icrv,dpl,year,title,journal,doi,doi_link,source_url_or_pdf_path,pdf_found,pdf_filename,unpaywall_api,openalex_search,google_scholar,country_guess,region_guess,performance_measure_guess,internationalization_measure_guess,notes_for_extractor,converted_r,fisher_z,variance_z,sample_size_n,ready_for_r
2307,1_DOI_FIRST,0,3,2024,"ESG disclosure, firm internationalization, and firm financial performance: Evidence from Asia-Pacific",Journal of International Studies,10.14254/2071-8330.2024/17-2/13,https://doi.org/10.14254/2071-8330.2024/17-2/13,https://jois.eu/files/13_JIS 1438_Hussain et al.pdf,Y,,https://api.unpaywall.org/v2/10.14254%2F2071-8330.2024%2F17-2%2F13,https://openalex.org/works?search=ESG%20disclosure%2C%20firm%20internationalization%2C%20and%20firm%20financial%20performance%3A%20Evidence%20from%20Asia-Pacific,https://scholar.google.com/scholar?q=ESG%20disclosure%2C%20firm%20internationalization%2C%20and%20firm%20financial%20performance%3A%20Evidence%20from%20Asia-Pacific,,,,,source:scopus,,,,,0
2308,1_DOI_FIRST,0,3,2024,Analysis of Executive Compensation Management Strategies of Multinational Enterprises in the Context of RMB Internationalization,Applied Mathematics and Nonlinear Sciences,10.2478/amns-2024-1203,https://doi.org/10.2478/amns-2024-1203,,,,https://api.unpaywall.org/v2/10.2478%2Famns-2024-1203,https://openalex.org/works?search=Analysis%20of%20Executive%20Compensation%20Management%20Strategies%20of%20Multinational%20Enterprises%20in%20the%20Context%20of%20RMB%20Internationa,https://scholar.google.com/scholar?q=Analysis%20of%20Executive%20Compensation%20Management%20Strategies%20of%20Multinational%20Enterprises%20in%20the%20Context%20of%20RMB%20Internationa,,,,,source:scopus,,,,,
2330,1_DOI_FIRST,0,3,2022,Comparing Developed and Emerging Countries Exporting Performance: Does Strategic Choice or Environmental Pressure Matter?,Global Journal of Flexible Systems Management,10.1007/s40171-022-00308-x,https://doi.org/10.1007/s40171-022-00308-x,,,,https://api.unpaywall.org/v2/10.1007%2Fs40171-022-00308-x,https://openalex.org/works?search=Comparing%20Developed%20and%20Emerging%20Countries%20Exporting%20Performance%3A%20Does%20Strategic%20Choice%20or%20Environmental%20Pressure%20Matter,https://scholar.google.com/scholar?q=Comparing%20Developed%20and%20Emerging%20Countries%20Exporting%20Performance%3A%20Does%20Strategic%20Choice%20or%20Environmental%20Pressure%20Matter,,,,,source:scopus,,,,,0
2332,1_DOI_FIRST,2,3,2022,Performance feedback and export intensity of Chinese private firms: Moderating roles of institution-related factors,International Business Review,10.1016/j.ibusrev.2021.101948,https://doi.org/10.1016/j.ibusrev.2021.101948,https://audencia.hal.science/hal-03628381,URL,,https://api.unpaywall.org/v2/10.1016%2Fj.ibusrev.2021.101948,https://openalex.org/works?search=Performance%20feedback%20and%20export%20intensity%20of%20Chinese%20private%20firms%3A%20Moderating%20roles%20of%20institution-related%20factors,https://scholar.google.com/scholar?q=Performance%20feedback%20and%20export%20intensity%20of%20Chinese%20private%20firms%3A%20Moderating%20roles%20of%20institution-related%20factors,,,,fsts,source:scopus,,,,,0
2335,1_DOI_FIRST,3,3,2022,What Determines Profitability in the Indian Automobile Industry?,Indian Economic Journal,10.1177/00194662211063574,https://doi.org/10.1177/00194662211063574,,,,https://api.unpaywall.org/v2/10.1177%2F00194662211063574,https://openalex.org/works?search=What%20Determines%20Profitability%20in%20the%20Indian%20Automobile%20Industry%3F,https://scholar.google.com/scholar?q=What%20Determines%20Profitability%20in%20the%20Indian%20Automobile%20Industry%3F,,,,fsts,source:scopus,,,,,0
2336,1_DOI_FIRST,1,3,2022,Internationalisation and the performance of German firms,Journal for Global Business Advancement,10.1504/jgba.2022.127205,https://doi.org/10.1504/jgba.2022.127205,,,,https://api.unpaywall.org/v2/10.1504%2Fjgba.2022.127205,https://openalex.org/works?search=Internationalisation%20and%20the%20performance%20of%20German%20firms,https://scholar.google.com/scholar?q=Internationalisation%20and%20the%20performance%20of%20German%20firms,,,,,source:scopus,,,,,0
2342,1_DOI_FIRST,0,3,2022,A Strategy for the Growth and Internationalization of Companies: International Mergers and Acquisitions,Journal of Applied Science and Technology Trends,10.38094/jastt302133,https://doi.org/10.38094/jastt302133,https://jastt.org/index.php/jasttpath/article/download/133/43,Y,,https://api.unpaywall.org/v2/10.38094%2Fjastt302133,https://openalex.org/works?search=A%20Strategy%20for%20the%20Growth%20and%20Internationalization%20of%20Companies%3A%20International%20Mergers%20and%20Acquisitions,https://scholar.google.com/scholar?q=A%20Strategy%20for%20the%20Growth%20and%20Internationalization%20of%20Companies%3A%20International%20Mergers%20and%20Acquisitions,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2344,1_DOI_FIRST,0,3,2021,Commitment to exporting as an antecedent of organizational skills and firm performance,Journal of Business Economics,10.1007/s11573-021-01028-x,https://doi.org/10.1007/s11573-021-01028-x,http://hdl.handle.net/10198/23835,URL,,https://api.unpaywall.org/v2/10.1007%2Fs11573-021-01028-x,https://openalex.org/works?search=Commitment%20to%20exporting%20as%20an%20antecedent%20of%20organizational%20skills%20and%20firm%20performance,https://scholar.google.com/scholar?q=Commitment%20to%20exporting%20as%20an%20antecedent%20of%20organizational%20skills%20and%20firm%20performance,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2347,1_DOI_FIRST,0,3,2021,Unpacking the age at initial internationalization-performance relationship: A meta-analytic investigation,Journal of Business Venturing Insights,10.1016/j.jbvi.2020.e00210,https://doi.org/10.1016/j.jbvi.2020.e00210,,,,https://api.unpaywall.org/v2/10.1016%2Fj.jbvi.2020.e00210,https://openalex.org/works?search=Unpacking%20the%20age%20at%20initial%20internationalization-performance%20relationship%3A%20A%20meta-analytic%20investigation,https://scholar.google.com/scholar?q=Unpacking%20the%20age%20at%20initial%20internationalization-performance%20relationship%3A%20A%20meta-analytic%20investigation,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2349,1_DOI_FIRST,2,3,2021,Performance Effects of Internationalization: Contingency Theory Analysis of Russian Internationalized Firms,Management and Organization Review,10.1017/mor.2020.39,https://doi.org/10.1017/mor.2020.39,,,,https://api.unpaywall.org/v2/10.1017%2Fmor.2020.39,https://openalex.org/works?search=Performance%20Effects%20of%20Internationalization%3A%20Contingency%20Theory%20Analysis%20of%20Russian%20Internationalized%20Firms,https://scholar.google.com/scholar?q=Performance%20Effects%20of%20Internationalization%3A%20Contingency%20Theory%20Analysis%20of%20Russian%20Internationalized%20Firms,,,,,source:scopus,,,,,0
2350,1_DOI_FIRST,1,3,2021,The role of family firms' heterogeneity on the internationalisation and performance relationship,European Journal of Family Business,10.24310/ejfbejfb.v11i2.10591,https://doi.org/10.24310/ejfbejfb.v11i2.10591,https://revistas.uma.es/index.php/ejfb/article/download/10591/14080,Y,,https://api.unpaywall.org/v2/10.24310%2Fejfbejfb.v11i2.10591,https://openalex.org/works?search=The%20role%20of%20family%20firms%27%20heterogeneity%20on%20the%20internationalisation%20and%20performance%20relationship,https://scholar.google.com/scholar?q=The%20role%20of%20family%20firms%27%20heterogeneity%20on%20the%20internationalisation%20and%20performance%20relationship,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2353,1_DOI_FIRST,0,3,2021,The effect of innovation on the financial performance and export intensity of firms in emerging countries,International Journal of Business Innovation and Research,10.1504/ijbir.2021.116382,https://doi.org/10.1504/ijbir.2021.116382,,,,https://api.unpaywall.org/v2/10.1504%2Fijbir.2021.116382,https://openalex.org/works?search=The%20effect%20of%20innovation%20on%20the%20financial%20performance%20and%20export%20intensity%20of%20firms%20in%20emerging%20countries,https://scholar.google.com/scholar?q=The%20effect%20of%20innovation%20on%20the%20financial%20performance%20and%20export%20intensity%20of%20firms%20in%20emerging%20countries,,,,fsts,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2355,1_DOI_FIRST,3,3,2021,Global Trading of Electronic Component in Indonesia Manufacturing Industry,Review of International Geographical Education Online,10.33403/rigeo.800652,https://doi.org/10.33403/rigeo.800652,,,,https://api.unpaywall.org/v2/10.33403%2Frigeo.800652,https://openalex.org/works?search=Global%20Trading%20of%20Electronic%20Component%20in%20Indonesia%20Manufacturing%20Industry,https://scholar.google.com/scholar?q=Global%20Trading%20of%20Electronic%20Component%20in%20Indonesia%20Manufacturing%20Industry,,,,fsts,source:scopus,,,,,0
2358,1_DOI_FIRST,3,3,2020,"International experience, commitment, distribution adaptation and performance: a study of Ghanaian firms in B2B export markets",Journal of Business and Industrial Marketing,10.1108/jbim-05-2019-0197,https://doi.org/10.1108/jbim-05-2019-0197,https://figshare.com/articles/journal_contribution/International_experience_commitment_distribution_adaptation_and_performance_a_study_of_Ghanaian_firms_in_B2B_export_markets/11733303,URL,,https://api.unpaywall.org/v2/10.1108%2Fjbim-05-2019-0197,https://openalex.org/works?search=International%20experience%2C%20commitment%2C%20distribution%20adaptation%20and%20performance%3A%20a%20study%20of%20Ghanaian%20firms%20in%20B2B%20export%20m,https://scholar.google.com/scholar?q=International%20experience%2C%20commitment%2C%20distribution%20adaptation%20and%20performance%3A%20a%20study%20of%20Ghanaian%20firms%20in%20B2B%20export%20m,,,,,source:scopus,,,,,0
2363,1_DOI_FIRST,2,3,2020,The moderating effects of managers’ experience and gender on internationalization and firm performance of manufacturing enterprises in Turkey,Accounting,10.5267/j.ac.2020.9.006,https://doi.org/10.5267/j.ac.2020.9.006,https://doi.org/10.5267/j.ac.2020.9.006,Y,,https://api.unpaywall.org/v2/10.5267%2Fj.ac.2020.9.006,https://openalex.org/works?search=The%20moderating%20effects%20of%20managers%E2%80%99%20experience%20and%20gender%20on%20internationalization%20and%20firm%20performance%20of%20manufacturing%20,https://scholar.google.com/scholar?q=The%20moderating%20effects%20of%20managers%E2%80%99%20experience%20and%20gender%20on%20internationalization%20and%20firm%20performance%20of%20manufacturing%20,,,,,source:scopus,,,,,0
2364,1_DOI_FIRST,1,3,2020,Internationalisation strategies and firms' performance. A co-evolutionary study on Italian SMEs,International Journal of Globalisation and Small Business,10.1504/ijgsb.2020.109154,https://doi.org/10.1504/ijgsb.2020.109154,,,,https://api.unpaywall.org/v2/10.1504%2Fijgsb.2020.109154,https://openalex.org/works?search=Internationalisation%20strategies%20and%20firms%27%20performance.%20A%20co-evolutionary%20study%20on%20Italian%20SMEs,https://scholar.google.com/scholar?q=Internationalisation%20strategies%20and%20firms%27%20performance.%20A%20co-evolutionary%20study%20on%20Italian%20SMEs,,,,,source:scopus,,,,,0
2368,1_DOI_FIRST,3,3,2020,A region-wise analysis of export performance of msme sector in India and its determinants,Journal of Critical Reviews,10.31838/jcr.07.11.94,https://doi.org/10.31838/jcr.07.11.94,,,,https://api.unpaywall.org/v2/10.31838%2Fjcr.07.11.94,https://openalex.org/works?search=A%20region-wise%20analysis%20of%20export%20performance%20of%20msme%20sector%20in%20India%20and%20its%20determinants,https://scholar.google.com/scholar?q=A%20region-wise%20analysis%20of%20export%20performance%20of%20msme%20sector%20in%20India%20and%20its%20determinants,,,,,source:scopus,,,,,0
2374,1_DOI_FIRST,4,3,2019,Influence of Companies’ Governance Process on Sustainability Reporting in Nigeria,International Journal of Applied Economics Finance and Accounting,10.33094/8.2017.2019.51.31.38,https://doi.org/10.33094/8.2017.2019.51.31.38,,,,https://api.unpaywall.org/v2/10.33094%2F8.2017.2019.51.31.38,https://openalex.org/works?search=Influence%20of%20Companies%E2%80%99%20Governance%20Process%20on%20Sustainability%20Reporting%20in%20Nigeria,https://scholar.google.com/scholar?q=Influence%20of%20Companies%E2%80%99%20Governance%20Process%20on%20Sustainability%20Reporting%20in%20Nigeria,,,,,source:scopus,,,,,
2378,1_DOI_FIRST,2,3,2019,"Survival, growth, and performance of Hungarian international new ventures",Society and Economy,10.1556/204.2019.41.1.4,https://doi.org/10.1556/204.2019.41.1.4,https://akjournals.com/downloadpdf/journals/204/41/1/article-p47.pdf,Y,,https://api.unpaywall.org/v2/10.1556%2F204.2019.41.1.4,https://openalex.org/works?search=Survival%2C%20growth%2C%20and%20performance%20of%20Hungarian%20international%20new%20ventures,https://scholar.google.com/scholar?q=Survival%2C%20growth%2C%20and%20performance%20of%20Hungarian%20international%20new%20ventures,,,,fsts,source:scopus,,,,,0
2379,1_DOI_FIRST,0,3,2019,Does multinationality matter the firm performance?,Journal of Distribution Science,10.15722/jds.17.07.201907.45,https://doi.org/10.15722/jds.17.07.201907.45,,,,https://api.unpaywall.org/v2/10.15722%2Fjds.17.07.201907.45,https://openalex.org/works?search=Does%20multinationality%20matter%20the%20firm%20performance%3F,https://scholar.google.com/scholar?q=Does%20multinationality%20matter%20the%20firm%20performance%3F,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2386,1_DOI_FIRST,3,3,2018,International Export Orientation and Firm’s Performance: Evidence from Enterprise Survey Data of India,Journal of Asia Pacific Business,10.1080/10599231.2018.1525248,https://doi.org/10.1080/10599231.2018.1525248,,,,https://api.unpaywall.org/v2/10.1080%2F10599231.2018.1525248,https://openalex.org/works?search=International%20Export%20Orientation%20and%20Firm%E2%80%99s%20Performance%3A%20Evidence%20from%20Enterprise%20Survey%20Data%20of%20India,https://scholar.google.com/scholar?q=International%20Export%20Orientation%20and%20Firm%E2%80%99s%20Performance%3A%20Evidence%20from%20Enterprise%20Survey%20Data%20of%20India,,,,,source:scopus,,,,,0
2388,1_DOI_FIRST,3,3,2018,Productivity and wage premiums: Evidence from Vietnamese ordinary and processing exporters,International Economics,10.1016/j.inteco.2017.10.006,https://doi.org/10.1016/j.inteco.2017.10.006,,,,https://api.unpaywall.org/v2/10.1016%2Fj.inteco.2017.10.006,https://openalex.org/works?search=Productivity%20and%20wage%20premiums%3A%20Evidence%20from%20Vietnamese%20ordinary%20and%20processing%20exporters,https://scholar.google.com/scholar?q=Productivity%20and%20wage%20premiums%3A%20Evidence%20from%20Vietnamese%20ordinary%20and%20processing%20exporters,,,,,source:scopus,,,,,0
2389,1_DOI_FIRST,0,3,2018,Internationalization patterns and their effects on company performance,Journal of Operations and Supply Chain Management,10.12660/joscmv11n1p53-63,https://doi.org/10.12660/joscmv11n1p53-63,http://bibliotecadigital.fgv.br/ojs/index.php/joscm/article/download/72200/pdf_51,Y,,https://api.unpaywall.org/v2/10.12660%2Fjoscmv11n1p53-63,https://openalex.org/works?search=Internationalization%20patterns%20and%20their%20effects%20on%20company%20performance,https://scholar.google.com/scholar?q=Internationalization%20patterns%20and%20their%20effects%20on%20company%20performance,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2393,1_DOI_FIRST,3,3,2018,Influence of financial distress on exchange rate exposure: Evidence from India,Afro Asian Journal of Finance and Accounting,10.1504/aajfa.2018.095239,https://doi.org/10.1504/aajfa.2018.095239,,,,https://api.unpaywall.org/v2/10.1504%2Faajfa.2018.095239,https://openalex.org/works?search=Influence%20of%20financial%20distress%20on%20exchange%20rate%20exposure%3A%20Evidence%20from%20India,https://scholar.google.com/scholar?q=Influence%20of%20financial%20distress%20on%20exchange%20rate%20exposure%3A%20Evidence%20from%20India,,,,,source:scopus,,,,,
2394,1_DOI_FIRST,0,3,2018,"Financial assistance, marketing assistance and export commitment to improve export performance",European Research Studies Journal,10.35808/ersj/1104,https://doi.org/10.35808/ersj/1104,https://www.ersj.eu/journal/1104/download,Y,,https://api.unpaywall.org/v2/10.35808%2Fersj%2F1104,https://openalex.org/works?search=Financial%20assistance%2C%20marketing%20assistance%20and%20export%20commitment%20to%20improve%20export%20performance,https://scholar.google.com/scholar?q=Financial%20assistance%2C%20marketing%20assistance%20and%20export%20commitment%20to%20improve%20export%20performance,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2395,1_DOI_FIRST,1,3,2017,Internationalization modes and productivity of Italian manufacturing: Some firm-level evidence,International Economics,10.1016/j.inteco.2017.06.004,https://doi.org/10.1016/j.inteco.2017.06.004,,,,https://api.unpaywall.org/v2/10.1016%2Fj.inteco.2017.06.004,https://openalex.org/works?search=Internationalization%20modes%20and%20productivity%20of%20Italian%20manufacturing%3A%20Some%20firm-level%20evidence,https://scholar.google.com/scholar?q=Internationalization%20modes%20and%20productivity%20of%20Italian%20manufacturing%3A%20Some%20firm-level%20evidence,,,,,source:scopus,,,,,0
