seq,extraction_priority,icrv,dpl,fp_type,internationalization_measure_guess,model_type,title,authors,year,journal,doi,doi_link,google_scholar,fulltext_screening_decision,sample_size_n,reported_coefficient,t_value,df_for_t,p_value,converted_r,conversion_formula,performance_measure_guess,country_guess,region_guess,study_period_start,study_period_end,curve_type,ready_for_r,notes_for_extractor,extracted_by,is_oa,oa_status,pdf_url,best_url
920,1_DOI_FIRST,,3,composite,,,Spillovers through backward linkages and the export performance of business services. Evidence from a sample of Italian firms,"Conti, Giuliano; Lo Turco, Alessia; Maggioni, Daniela",2014,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2013.09.003,https://doi.org/10.1016/j.ibusrev.2013.09.003,https://scholar.google.com/scholar?q=Spillovers%20through%20backward%20linkages%20and%20the%20export%20performance%20of%20business%20services.%20Evidence%20from%20a%20sample%20of%20Italian%20,Y,,,,,,,,,,,,,,0,source:wos,,True,green,,http://hdl.handle.net/10278/3683336
921,1_DOI_FIRST,,3,composite,,,Diaspora Investments and Firm Export Performance in Selected Sub-Saharan African Countries,"Boly, Amadou; Coniglio, Nicola Daniele; Prota, Francesco",2014,WORLD DEVELOPMENT,10.1016/j.worlddev.2014.02.006,https://doi.org/10.1016/j.worlddev.2014.02.006,https://scholar.google.com/scholar?q=Diaspora%20Investments%20and%20Firm%20Export%20Performance%20in%20Selected%20Sub-Saharan%20African%20Countries,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
963,1_DOI_FIRST,,3,composite,,,Bank Foreign Affiliate Performance in the Face of Pervasive and Arbitrary Corruption,"Petrou, Andreas P.",2014,EUROPEAN MANAGEMENT REVIEW,10.1111/emre.12033,https://doi.org/10.1111/emre.12033,https://scholar.google.com/scholar?q=Bank%20Foreign%20Affiliate%20Performance%20in%20the%20Face%20of%20Pervasive%20and%20Arbitrary%20Corruption,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
1011,1_DOI_FIRST,,3,composite,,,NEW ANALYSIS OF MULTINATIONAL ENTERPRISES AND THEIR LINKAGES WITH MARKETS AND INSTITUTIONAL DIVERSITY,"Verbeke, Alain; Van Tulder, Rob; Lundan, Sarianna",2014,"MULTINATIONAL ENTERPRISES, MARKETS AND INSTITUTIONAL DIVERSITY",10.1108/s1745-886220140000009006,https://doi.org/10.1108/s1745-886220140000009006,https://scholar.google.com/scholar?q=NEW%20ANALYSIS%20OF%20MULTINATIONAL%20ENTERPRISES%20AND%20THEIR%20LINKAGES%20WITH%20MARKETS%20AND%20INSTITUTIONAL%20DIVERSITY,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
2423,1_DOI_FIRST,2,3,composite,,,Do Foreign Firms in China Incur a Liability of Foreignness? The Local Chinese Firms' Perspective,Jiang F.,2014,Thunderbird International Business Review,10.1002/tie.21649,https://doi.org/10.1002/tie.21649,https://scholar.google.com/scholar?q=Do%20Foreign%20Firms%20in%20China%20Incur%20a%20Liability%20of%20Foreignness%3F%20The%20Local%20Chinese%20Firms%27%20Perspective,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
2424,1_DOI_FIRST,2,3,productivity,fsts,,The Dragon is flying west: Micro-level evidence of Chinese outward direct investment,Chen W.,2014,Asian Development Review,10.1162/adev_a_00032,https://doi.org/10.1162/adev_a_00032,https://scholar.google.com/scholar?q=The%20Dragon%20is%20flying%20west%3A%20Micro-level%20evidence%20of%20Chinese%20outward%20direct%20investment,Y,,,,,,,,,,,,,,0,source:scopus,,True,gold,https://www.mitpressjournals.org/doi/pdf/10.1162/ADEV_a_00032,https://www.mitpressjournals.org/doi/pdf/10.1162/ADEV_a_00032
2427,1_DOI_FIRST,,3,,,,Profitable SME internationalisation: The influence of cross-relational and relationship-specific network competence,Torkkeli L.,2014,International Journal of Procurement Management,10.1504/ijpm.2014.064972,https://doi.org/10.1504/ijpm.2014.064972,https://scholar.google.com/scholar?q=Profitable%20SME%20internationalisation%3A%20The%20influence%20of%20cross-relational%20and%20relationship-specific%20network%20competence,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
2430,1_DOI_FIRST,,3,,,,Agglomeration of exporters and productivity spillovers: Firm-level evidence from Italy,Ricci A.,2014,Economia E Politica Industriale,10.3280/poli2014-002006,https://doi.org/10.3280/poli2014-002006,https://scholar.google.com/scholar?q=Agglomeration%20of%20exporters%20and%20productivity%20spillovers%3A%20Firm-level%20evidence%20from%20Italy,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
818,1_DOI_FIRST,,3,,,,Learning by exporting: Lessons from high-technology SMEs,"Love, James H.; Ganotakis, Panagiotis",2013,INTERNATIONAL BUSINESS REVIEW,10.1108/dlo.2013.08127caa.012,https://doi.org/10.1108/dlo.2013.08127caa.012,https://scholar.google.com/scholar?q=Learning%20by%20exporting%3A%20Lessons%20from%20high-technology%20SMEs,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
824,1_DOI_FIRST,,3,productivity,,panel,Geographic and Product Diversification in Charitable Organizations,"Kistruck, Geoffrey M.; Qureshi, Israr; Beamish, Paul W.",2013,JOURNAL OF MANAGEMENT,10.1177/0149206311398135,https://doi.org/10.1177/0149206311398135,https://scholar.google.com/scholar?q=Geographic%20and%20Product%20Diversification%20in%20Charitable%20Organizations,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
839,1_DOI_FIRST,,3,composite,,,Internationalisation and firm performance: state of empirical research efforts and need for improved approaches,"Oesterle, Michael-Joerg; Richta, Hannah Noriko",2013,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,10.1504/ejim.2013.052834,https://doi.org/10.1504/ejim.2013.052834,https://scholar.google.com/scholar?q=Internationalisation%20and%20firm%20performance%3A%20state%20of%20empirical%20research%20efforts%20and%20need%20for%20improved%20approaches,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
840,1_DOI_FIRST,2,3,composite,,,Using export market performance to evaluate regional preferential policies in China,"Schminke, Annette; Van Biesebroeck, Johannes",2013,REVIEW OF WORLD ECONOMICS,10.1007/s10290-012-0145-y,https://doi.org/10.1007/s10290-012-0145-y,https://scholar.google.com/scholar?q=Using%20export%20market%20performance%20to%20evaluate%20regional%20preferential%20policies%20in%20China,Y,,,,,,,,,,,,,,0,source:wos,,True,green,,https://lirias.kuleuven.be/handle/123456789/360421
845,1_DOI_FIRST,0,3,composite,,,The effect of institutional quality on firm export performance in emerging economies: a contingency model of firm age and size,"LiPuma, Joseph A.; Newbert, Scott L.; Doh, Jonathan P.",2013,SMALL BUSINESS ECONOMICS,10.1007/s11187-011-9395-7,https://doi.org/10.1007/s11187-011-9395-7,https://scholar.google.com/scholar?q=The%20effect%20of%20institutional%20quality%20on%20firm%20export%20performance%20in%20emerging%20economies%3A%20a%20contingency%20model%20of%20firm%20age%20an,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
847,1_DOI_FIRST,2,3,productivity,fsts,,Foreign Entry and Profitability of Domestic Firms: Evidence from China,"Fu, Dahai; Wu, Yanrui",2013,ASIAN ECONOMIC PAPERS,10.1162/asep_a_00206,https://doi.org/10.1162/asep_a_00206,https://scholar.google.com/scholar?q=Foreign%20Entry%20and%20Profitability%20of%20Domestic%20Firms%3A%20Evidence%20from%20China,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
849,1_DOI_FIRST,,3,composite,,,Liability of country foreignness and liability of regional foreignness: Their effects on geographic diversification and firm performance,"Qian, Gongming; Li, Lee; Rugman, Alan M.",2013,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,10.1057/jibs.2013.21,https://doi.org/10.1057/jibs.2013.21,https://scholar.google.com/scholar?q=Liability%20of%20country%20foreignness%20and%20liability%20of%20regional%20foreignness%3A%20Their%20effects%20on%20geographic%20diversification%20and%20,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
866,1_DOI_FIRST,,3,,,,"FDI Structure, Investment Specificity, and Multinationality Value under Host Market Uncertainty","Song, Sangcheol",2013,MANAGEMENT INTERNATIONAL REVIEW,10.1007/s11575-013-0181-4,https://doi.org/10.1007/s11575-013-0181-4,https://scholar.google.com/scholar?q=FDI%20Structure%2C%20Investment%20Specificity%2C%20and%20Multinationality%20Value%20under%20Host%20Market%20Uncertainty,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
906,1_DOI_FIRST,6,3,,fsts,,"OWNERSHIP, TECHNOLOGICAL CAPABILITIES AND EXPORTS OF GARMENT FIRMS IN MYANMAR","Rasiah, Rajah; Myint, Myo Myo",2013,TECHNOLOGICAL AND ECONOMIC DEVELOPMENT OF ECONOMY,10.3846/20294913.2013.869513,https://doi.org/10.3846/20294913.2013.869513,https://scholar.google.com/scholar?q=OWNERSHIP%2C%20TECHNOLOGICAL%20CAPABILITIES%20AND%20EXPORTS%20OF%20GARMENT%20FIRMS%20IN%20MYANMAR,Y,,,,,,,,,,,,,,0,source:wos,,True,gold,https://journals.vilniustech.lt/index.php/TEDE/article/download/4318/3663,https://journals.vilniustech.lt/index.php/TEDE/article/download/4318/3663
2433,1_DOI_FIRST,3,3,composite,,,Internationalization and performance: A contextual analysis of Indian firms,Singla C.,2013,Journal of Business Research,10.1016/j.jbusres.2013.05.041,https://doi.org/10.1016/j.jbusres.2013.05.041,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%3A%20A%20contextual%20analysis%20of%20Indian%20firms,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
2436,1_DOI_FIRST,,3,composite,,,Multinational Performance and the Geography of FDI: Evidence from 46 Countries,Yang Y.,2013,Management International Review,10.1007/s11575-013-0180-5,https://doi.org/10.1007/s11575-013-0180-5,https://scholar.google.com/scholar?q=Multinational%20Performance%20and%20the%20Geography%20of%20FDI%3A%20Evidence%20from%2046%20Countries,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
2438,1_DOI_FIRST,,3,composite,,,Firm internationalization and IPO firm performance: The moderating effects of firm ownership structure,Al-Shammari H.A.,2013,International Journal of Commerce and Management,10.1108/ijcoma-03-2013-0029,https://doi.org/10.1108/ijcoma-03-2013-0029,https://scholar.google.com/scholar?q=Firm%20internationalization%20and%20IPO%20firm%20performance%3A%20The%20moderating%20effects%20of%20firm%20ownership%20structure,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
2440,1_DOI_FIRST,,3,composite,,,"Location, internationalization and performance of firms in Italy: A multilevel approach",Giovannetti G.,2013,Applied Economics,10.1080/00036846.2012.665597,https://doi.org/10.1080/00036846.2012.665597,https://scholar.google.com/scholar?q=Location%2C%20internationalization%20and%20performance%20of%20firms%20in%20Italy%3A%20A%20multilevel%20approach,Y,,,,,,,,,,,,,,0,source:scopus,,True,green,http://hdl.handle.net/2158/605814,http://hdl.handle.net/2158/605814
2444,1_DOI_FIRST,,3,composite,,,Financial performance and internationalization in the U.S. restaurant industry: A simultaneous perspective and analysis,Hong Luan C.,2013,Journal of Hospitality Financial Management,10.1080/10913211.2013.861229,https://doi.org/10.1080/10913211.2013.861229,https://scholar.google.com/scholar?q=Financial%20performance%20and%20internationalization%20in%20the%20U.S.%20restaurant%20industry%3A%20A%20simultaneous%20perspective%20and%20analysis,Y,,,,,,,,,,,,,,0,source:scopus,,True,green,,https://stars.library.ucf.edu/ucfscholar/333
489,1_DOI_FIRST,,3,TBD,Degree of internationalization/multinationality,,Multinational risk and performance outcomes: Effects of knowledge intensity and industry context,"Andersen, Torben Juul",2012,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2011.02.005,https://doi.org/10.1016/j.ibusrev.2011.02.005,https://scholar.google.com/scholar?q=Multinational%20risk%20and%20performance%20outcomes%3A%20Effects%20of%20knowledge%20intensity%20and%20industry%20context,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,TO_EXTRACT,TO_EXTRACT,,,,NO,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,False,closed,,
490,1_DOI_FIRST,,3,TBD,Degree of internationalization/multinationality,,WHY DO MULTINATIONAL FIRMS EXIST? A THEORY NOTE ABOUT THE EFFECT OF MULTINATIONAL EXPANSION ON PERFORMANCE AND RECENT METHODOLOGICAL CRITIQUES,"Contractor, Farok J.",2012,GLOBAL STRATEGY JOURNAL,10.1111/j.2042-5805.2012.01045.x,https://doi.org/10.1111/j.2042-5805.2012.01045.x,https://scholar.google.com/scholar?q=WHY%20DO%20MULTINATIONAL%20FIRMS%20EXIST%3F%20A%20THEORY%20NOTE%20ABOUT%20THE%20EFFECT%20OF%20MULTINATIONAL%20EXPANSION%20ON%20PERFORMANCE%20AND%20RECENT%20METHODOLOGICAL%20CRITIQUES,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,TO_EXTRACT,TO_EXTRACT,,,,NO,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,False,closed,,
757,1_DOI_FIRST,2,3,composite,,,"Antecedents to the export market orientation of Hungarian higher education institutions, and their export performance consequences","Nagy, Gabor; Beracs, Jozsef",2012,JOURNAL OF MARKETING FOR HIGHER EDUCATION,10.1080/08841241.2012.738716,https://doi.org/10.1080/08841241.2012.738716,https://scholar.google.com/scholar?q=Antecedents%20to%20the%20export%20market%20orientation%20of%20Hungarian%20higher%20education%20institutions%2C%20and%20their%20export%20performance%20co,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
764,1_DOI_FIRST,,3,composite,fsts,,"Organisational learning capability, product innovation performance and export intensity","Alegre, Joaquin; Pla-Barber, Jose; Chiva, Ricardo; Villar, Cristina",2012,TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT,10.1080/09537325.2012.674672,https://doi.org/10.1080/09537325.2012.674672,https://scholar.google.com/scholar?q=Organisational%20learning%20capability%2C%20product%20innovation%20performance%20and%20export%20intensity,Y,,,,,,,,,,,,,,0,source:wos,,True,green,,http://hdl.handle.net/10234/63772
776,1_DOI_FIRST,,3,composite,,,"Successor characteristics, change in the degree of firm internationalization, and firm performance: The moderating role of environmental uncertainty","Lin, Wen-Ting; Liu, Yunshi",2012,JOURNAL OF MANAGEMENT & ORGANIZATION,10.5172/jmo.2012.18.1.16,https://doi.org/10.5172/jmo.2012.18.1.16,https://scholar.google.com/scholar?q=Successor%20characteristics%2C%20change%20in%20the%20degree%20of%20firm%20internationalization%2C%20and%20firm%20performance%3A%20The%20moderating%20role%20,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
780,1_DOI_FIRST,,3,composite,,,THE ROLE OF TERRITORIAL COVERAGE AND PRODUCT DIVERSIFICATION IN THE MULTINATIONALITY-PERFORMANCE RELATIONSHIP,"Oh, Chang Hoon; Contractor, Farok J.",2012,GLOBAL STRATEGY JOURNAL,10.1002/gsj.1031,https://doi.org/10.1002/gsj.1031,https://scholar.google.com/scholar?q=THE%20ROLE%20OF%20TERRITORIAL%20COVERAGE%20AND%20PRODUCT%20DIVERSIFICATION%20IN%20THE%20MULTINATIONALITY-PERFORMANCE%20RELATIONSHIP,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
2450,1_DOI_FIRST,,3,composite,,,Multinationality and the performance of IPOs,Mudambi R.,2012,Applied Financial Economics,10.1080/09603107.2011.626396,https://doi.org/10.1080/09603107.2011.626396,https://scholar.google.com/scholar?q=Multinationality%20and%20the%20performance%20of%20IPOs,Y,,,,,,,,,,,,,,0,source:scopus,,True,green,https://www.research.manchester.ac.uk/portal/en/publications/multinationality-and-the-performance-of-ipos(2fe70de6-08d0-4d50-a51d-f2b8e864d72a).html,https://www.research.manchester.ac.uk/portal/en/publications/multinationality-and-the-performance-of-ipos(2fe70de6-08d0-4d50-a51d-f2b8e864d72a).html
2453,1_DOI_FIRST,,3,composite,,,The relationship between internationalisation and firm performance in the global automotive industry: Who benefits? Who not?,Giachetti C.,2012,International Journal of Automotive Technology and Management,10.1504/ijatm.2012.050362,https://doi.org/10.1504/ijatm.2012.050362,https://scholar.google.com/scholar?q=The%20relationship%20between%20internationalisation%20and%20firm%20performance%20in%20the%20global%20automotive%20industry%3A%20Who%20benefits%3F%20Who%20,Y,,,,,,,,,,,,,,0,source:scopus,,False,closed,,
712,1_DOI_FIRST,,3,composite,,,Does market context impact payoffs to internationalization?,"Elango, B.",2011,EUROPEAN BUSINESS REVIEW,10.1108/09555341111158100,https://doi.org/10.1108/09555341111158100,https://scholar.google.com/scholar?q=Does%20market%20context%20impact%20payoffs%20to%20internationalization%3F,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
728,1_DOI_FIRST,1,3,composite,,,The effect of multinationality on firm performance: An examination of Japanese service firms,"Endo, Nobuaki; Ozaki, Toshiya",2011,ASIAN BUSINESS & MANAGEMENT,10.1057/abm.2010.32,https://doi.org/10.1057/abm.2010.32,https://scholar.google.com/scholar?q=The%20effect%20of%20multinationality%20on%20firm%20performance%3A%20An%20examination%20of%20Japanese%20service%20firms,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
730,1_DOI_FIRST,,3,composite,,,The impact of international influence on microbanks' performance: A global survey,"Mersland, Roy; Randoy, Trond; Strom, Reidar Oystein",2011,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2010.07.006,https://doi.org/10.1016/j.ibusrev.2010.07.006,https://scholar.google.com/scholar?q=The%20impact%20of%20international%20influence%20on%20microbanks%27%20performance%3A%20A%20global%20survey,Y,,,,,,,,,,,,,,0,source:multi,,True,green,,https://hal.science/hal-05220848
739,1_DOI_FIRST,,3,composite,,,THE RELATIONSHIP BETWEEN INTERNATIONAL DIVERSIFICATION AND FIRM PERFORMANCE: WHY IT REMAINS A PUZZLE,"Wiersema, Margarethe F.; Bowen, Harry P.",2011,GLOBAL STRATEGY JOURNAL,10.1002/gsj.5,https://doi.org/10.1002/gsj.5,https://scholar.google.com/scholar?q=THE%20RELATIONSHIP%20BETWEEN%20INTERNATIONAL%20DIVERSIFICATION%20AND%20FIRM%20PERFORMANCE%3A%20WHY%20IT%20REMAINS%20A%20PUZZLE,Y,,,,,,,,,,,,,,0,source:wos,,False,closed,,
750,1_DOI_FIRST,,3,composite,,,Linking market orientation to international market selection and international performance,"He, Xinming; Wei, Yingqi",2011,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2010.10.003,https://doi.org/10.1016/j.ibusrev.2010.10.003,https://scholar.google.com/scholar?q=Linking%20market%20orientation%20to%20international%20market%20selection%20and%20international%20performance,Y,,,,,,,,,,,,,,0,source:wos,,True,green,,https://core.ac.uk/display/41381651
804,1_DOI_FIRST,,3,composite,fsts,,THE BORN GLOBAL ILLUSION AND THE REGIONAL NATURE OF INTERNATIONAL BUSINESS,"Rugman, Alan M.; Almodovar, Paloma",2011,FUTURE OF FOREIGN DIRECT INVESTMENT AND THE MULTINATIONAL ENTERPRISE,10.1108/s1064-4857(2011)0000015015,https://doi.org/10.1108/s1064-4857(2011)0000015015,https://scholar.google.com/scholar?q=THE%20BORN%20GLOBAL%20ILLUSION%20AND%20THE%20REGIONAL%20NATURE%20OF%20INTERNATIONAL%20BUSINESS,Y,,,,,,,,,,,,,,0,source:multi,,False,closed,,
