source,source_id,authors,year,title,journal,doi,abstract
scopus,2-s2.0-84984604108,Lee S.B.,2016,Do sectoral and locational factors of Foreign Direct Investment from emerging countries matter for firm performance? The case of Korean firms' FDI in China's service sector,International Finance Review,10.1108/s1569-376720160000017020,
scopus,2-s2.0-84958251219,Giacomarra M.,2016,The integration of quality and safety concerns in the wine industry: The role of third-party voluntary certifications,Journal of Cleaner Production,10.1016/j.jclepro.2015.09.026,
scopus,2-s2.0-84956899742,Belitz H.,2016,International knowledge spillovers through high-tech imports and R&D of foreign-owned firms,Journal of International Trade and Economic Development,10.1080/09638199.2015.1106575,
scopus,2-s2.0-84988019226,Ferraris A.,2016,International diversification and firm performance: a four-stage model,Euromed Journal of Business,10.1108/emjb-10-2015-0048,
scopus,2-s2.0-84942816296,Nolintha V.,2016,"The garment industry in Laos: technological capabilities, global production chains and competitiveness",Asia Pacific Business Review,10.1080/13602381.2014.990209,
scopus,2-s2.0-85013484770,Hwang Y.S.,2016,A reversal theory in internationalization: case of Korean jewelry inside China,Chinese Management Studies,10.1108/cms-12-2015-0297,
scopus,2-s2.0-84995562607,Ilhan Nas T.,2016,"The effects of the board composition, board size and CEO duality on export performance: Evidence from Turkey",Management Research Review,10.1108/mrr-01-2015-0014,
scopus,2-s2.0-84992699529,Rao D.T.,2016,"Deregulation and liberalisation, business cycles and performance of Indian industry",Journal for Global Business Advancement,10.1504/jgba.2016.079854,
scopus,2-s2.0-85017178432,Morley M.J.,2016,Training practices and organisational performance: A comparative analysis of domestic and international market oriented organisations in central & Eastern Europe,Journal of East European Management Studies,10.5771/0949-6181-2016-4-406,
scopus,2-s2.0-84963593692,Cristadoro R.,2015,A profile of the Italian multinational firms,Politica Economica,10.1429/81933,
scopus,2-s2.0-84948573764,Cerrato D.,2015,The Effect of Global Orientation on the Performance of International New Ventures: Evidence from Italy,Management International Review,10.1007/s11575-015-0255-6,
scopus,2-s2.0-84947245292,Parra M.D.,2015,Imported inputs and Egyptian exports: Exploring the links,Economics,10.5018/economics-ejournal.ja.2015-38,
scopus,2-s2.0-84944145863,Zoogah D.,2015,Are Firms in Developing Countries in Spider Webs or Iron Cages? Geographic Traps and Firm Performance,Thunderbird International Business Review,10.1002/tie.21722,
scopus,2-s2.0-84946595147,Hollenstein H.,2015,Choice of foreign R&D entry mode and its relation to firm performance: A firm-level analysis for Switzerland and Austria,Economics,10.5018/economics-ejournal.ja.2015-34,
scopus,2-s2.0-84931560847,Aguilera-Caracuel J.,2015,International Cultural Diversification and Corporate Social Performance in Multinational Enterprises: The Role of Slack Financial Resources,Management International Review,10.1007/s11575-014-0225-4,
scopus,2-s2.0-84943201594,Marques H.,2015,Does the Gender of Top Managers and Owners Matter for Firm Exports?,Feminist Economics,10.1080/13545701.2015.1029958,
scopus,2-s2.0-84938265419,Rehman N.U.,2015,Drivers of firms’ growth: A case study of software firms in islamabad/rawalpindi regions,Journal of Management Development,10.1108/jmd-05-2014-0041,
scopus,2-s2.0-84929956878,Gerschewski S.,2015,Beyond financial indicators: AN assessment of the measurement of performance for international new ventures,International Business Review,10.1016/j.ibusrev.2014.11.003,
scopus,2-s2.0-84962620161,Gervais A.,2015,Product quality and firm heterogeneity in international trade,Canadian Journal of Economics,10.1111/caje.12171,
scopus,2-s2.0-84951954299,Lu J.W.,2015,Internationalization and performance of Chinese family firms: The moderating role of corporate governance,Management and Organization Review,10.1017/mor.2015.32,
scopus,2-s2.0-84936766851,Huo D.,2015,Internationalization strategy and firm performance: Estimation of corporate strategy effect based on big data of Chinese it companies in a complex network,Romanian Journal of Economic Forecasting,,
scopus,2-s2.0-84936774132,Urban B.,2015,The influence of entrepreneurial intensity and capabilities on internationalisation and firm performance,South African Journal of Economic and Management Sciences,10.17159/2222-3436/2015/v18n2a9,
scopus,2-s2.0-84937019875,Sala D.,2015,Export experience of managers and the internationalisation of firms,World Economy,10.1111/twec.12222,
scopus,2-s2.0-84926465622,Ito B.,2015,Does agglomeration promote internationalization of Chinese firms?,China Economic Review,10.1016/j.chieco.2015.03.009,
scopus,2-s2.0-84938570687,Ferragina A.M.,2015,Italian FDI and exports at sectoral level: Substitutes or complements?,Global Economy Journal,10.1515/gej-2015-0005,
scopus,2-s2.0-84930813936,Kim Y.,2015,What determines small champions' export performance? Evidence from Korea firm-level data,Asian Economic Papers,10.1162/asep_a_00356,
scopus,2-s2.0-84928545344,Belderbos R.,2015,The returns to foreign R and D,Journal of International Business Studies,10.1057/jibs.2014.63,
scopus,2-s2.0-84938491467,Dubois A.,2015,Business networks and the competitiveness of small manufacturing firms in Sweden's northern periphery,Norsk Geografisk Tidsskrift,10.1080/00291951.2015.1040444,
scopus,2-s2.0-84924250202,Vithessonthi C.,2015,The effect of leverage on performance: Domestically-oriented versus internationally-oriented firms,Research in International Business and Finance,10.1016/j.ribaf.2015.02.016,
scopus,2-s2.0-84928624626,Yuan L.,2015,Performance implications of internationalization strategies for Chinese MNCs,International Journal of Emerging Markets,10.1108/ijoem-02-2013-0020,
scopus,2-s2.0-84922231344,Siedschlag I.,2015,Internationalisation of firms and their innovation and productivity,Economics of Innovation and New Technology,10.1080/10438599.2014.918439,
scopus,2-s2.0-84926518451,Hansen J.D.,2015,Creative destruction and export patterns,Journal of International Trade and Economic Development,10.1080/09638199.2014.909519,
scopus,2-s2.0-84925851602,Gaur A.,2015,International Diversification of Emerging Market Firms: The Role of Ownership Structure and Group Affiliation,Management International Review,10.1007/s11575-015-0240-0,
scopus,2-s2.0-85027949673,Wu A.,2015,When does absorptive capacity matter for international performance of firms? Evidence from China,International Business Review,10.1016/j.ibusrev.2014.08.006,
scopus,2-s2.0-84949682936,Kajenthira Grindle A.,2015,Food security amidst water scarcity: Insights on sustainable food production from Saudi Arabia,Sustainable Production and Consumption,10.1016/j.spc.2015.06.002,
scopus,2-s2.0-84924614315,Fuentelsaz L.,2015,A Strategic Approach to Network Value in Network Industries,Journal of Management,10.1177/0149206312448399,
scopus,2-s2.0-84924079328,Şahin K.,2015,The moderating effects of a board of directors on FDI’s international diversification in Turkey,International Journal of Organizational Analysis,10.1108/ijoa-06-2013-0677,
scopus,2-s2.0-84897203811,Weerawardena J.,2015,The role of the market sub-system and the socio-technical sub-system in innovation and firm performance: a dynamic capabilities approach,Journal of the Academy of Marketing Science,10.1007/s11747-014-0382-9,
scopus,2-s2.0-84923349816,Chen Y.,2015,"Home institutions, internationalization and firm performance: Evidence from listed Chinese firms",Management Decision,10.1108/md-05-2014-0311,
scopus,2-s2.0-84922785401,Parte-Esteban L.,2015,New insights into dynamic efficiency: The effects of firm factors,International Journal of Contemporary Hospitality Management,10.1108/ijchm-08-2013-0342,
scopus,2-s2.0-84961316953,Behyan M.,2015,Influence of internationalization orientation on export performance: in the perspective of Malaysian manufacturing firms,Journal of Business and Industrial Marketing,10.1108/jbim-05-2012-0091,
scopus,2-s2.0-84939875248,Wang Q.,2015,Transnational activities of immigrant-owned firms and their performances in the USA,Small Business Economics,10.1007/s11187-014-9595-z,
scopus,2-s2.0-84926227014,Majocchi A.,2015,"Internationalisation, cultural distance and country characteristics: a Bayesian analysis of SMEs financial performance",Journal of Business Economics and Management,10.3846/16111699.2012.720600,
scopus,2-s2.0-84943631201,Childs M.L.,2015,Firm factors that influence internationalisation and subsequent financial performance of fashion retailers,Journal of Service Theory and Practice,10.1108/jstp-09-2013-0204,
scopus,2-s2.0-84959267334,Utama C.A.,2015,Determinants of investment opportunity set (Degree of internationalization and macroeconomic variables),Gadjah Mada International Journal of Business,10.22146/gamaijb.6905,
scopus,2-s2.0-84946056730,Pehrsson T.,2015,Market entry mode and performance: Capability alignment and institutional moderation,International Journal of Business and Globalisation,10.1504/ijbg.2015.072521,
scopus,2-s2.0-84930520844,Cieślik A.,2015,Determinants of export performance: Comparison of central European and Baltic firms,Finance A Uver Czech Journal of Economics and Finance,,
scopus,2-s2.0-84944573709,Faroque A.R.,2015,Export marketing assistance and early internationalizing firm performance: Does export commitment matter?,Asia Pacific Journal of Marketing and Logistics,10.1108/apjml-03-2014-0045,
scopus,2-s2.0-84937705416,Bhaumik S.K.,2015,Sources of competitiveness and multinationality: Emerging market firms in the electronics industry,Advances in International Management,10.1108/s1571-502720150000028013,
scopus,2-s2.0-84930634163,Chiaroni D.,2015,An analysis of supply chains in renewable energy industries: A survey in italy,Green Energy and Technology,10.1007/978-3-319-02696-1_3,
scopus,2-s2.0-85027947315,Nepelski D.,2015,International technology sourcing between a developing country and the rest of the world. A case study of China,Technovation,10.1016/j.technovation.2014.07.007,
scopus,2-s2.0-84907807690,Todo Y.,2014,Effects of presidents' characteristics on internationalization of small and medium firms in Japan,Journal of the Japanese and International Economies,10.1016/j.jjie.2014.08.001,
scopus,2-s2.0-84913597603,Torres M.M.,2014,Policy effectiveness and “misalignment” with firms’ strategies: A study of pro-internationalization incentives,Multinational Business Review,10.1108/mbr-08-2014-0044,
scopus,2-s2.0-84911012459,Jiang F.,2014,Do Foreign Firms in China Incur a Liability of Foreignness? The Local Chinese Firms' Perspective,Thunderbird International Business Review,10.1002/tie.21649,
scopus,2-s2.0-84919778630,Petrou A.P.,2014,Bank foreign affiliate performance in the face of pervasive and arbitrary corruption,European Management Review,10.1111/emre.12033,
scopus,2-s2.0-84907033042,Chen W.,2014,The Dragon is flying west: Micro-level evidence of Chinese outward direct investment,Asian Development Review,10.1162/adev_a_00032,
scopus,2-s2.0-84907507346,Azar G.,2014,"Psychic Distance, Innovation, and Firm Performance",Management International Review,10.1007/s11575-014-0219-2,
scopus,2-s2.0-84926631258,Whalley J.,2014,From global aspirations to regional dominance: The case of Deutsche telekom,Info,10.1108/info-01-2014-0001,
scopus,2-s2.0-84946413410,Tinashe Kahiya E.,2014,Export performance: multiple predictors and multiple measures approach,Asia Pacific Journal of Marketing and Logistics,10.1108/apjml-11-2012-0119,
scopus,2-s2.0-84897593721,Tsai H.T.,2014,Moderators on international diversification of advanced emerging market firms,Journal of Business Research,10.1016/j.jbusres.2013.04.006,
scopus,2-s2.0-84903615930,Zhang Y.,2014,Fdi spillovers over time in an emerging market: The roles of entry tenure and barriers to imitation,Academy of Management Journal,10.5465/amj.2011.0351,
scopus,2-s2.0-84927663551,Marin-Anglada Q.,2014,Analysis of the profitability of the spanish business sector with investment presence in china,Measuring Business Excellence,10.1108/mbe-05-2013-0032,
