seq,priority,icrv,dpl,year,title,journal,doi,doi_url,unpaywall_url,pdf_url,is_oa,oa_status,extraction_status,notes
556,1_DOI_FIRST,0,2,2002,Multinationality and firm performance: The moderating role of R&D and marketing ,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/palgrave.jibs.8491006,https://doi.org/10.1057/palgrave.jibs.8491006,https://api.unpaywall.org/v2/10.1057/palgrave.jibs.8491006?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
558,1_DOI_FIRST,0,2,2002,How do large depreciations affect firm performance?,IMF STAFF PAPERS,10.2307/3872477,https://doi.org/10.2307/3872477,https://api.unpaywall.org/v2/10.2307/3872477?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
561,1_DOI_FIRST,0,2,2003,A three-stage theory of international expansion: the link between multinationali,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/palgrave.jibs.8400003,https://doi.org/10.1057/palgrave.jibs.8400003,https://api.unpaywall.org/v2/10.1057/palgrave.jibs.8400003?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
567,1_DOI_FIRST,0,2,2003,The relationship between international diversification and performance in servic,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/palgrave.jibs.8400036,https://doi.org/10.1057/palgrave.jibs.8400036,https://api.unpaywall.org/v2/10.1057/palgrave.jibs.8400036?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
573,1_DOI_FIRST,0,2,2004,The effects of top management team pay and firm internationalization on MNC perf,JOURNAL OF MANAGEMENT,10.1016/j.jm.2004.02.001,https://doi.org/10.1016/j.jm.2004.02.001,https://api.unpaywall.org/v2/10.1016/j.jm.2004.02.001?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
579,1_DOI_FIRST,0,2,2004,Internationalization of private firms: environmental turbulence and organization,ENTREPRENEURSHIP AND REGIONAL DEVELOPMEN,10.1080/0898562042000231929,https://doi.org/10.1080/0898562042000231929,https://api.unpaywall.org/v2/10.1080/0898562042000231929?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
582,1_DOI_FIRST,0,2,2005,"Entrepreneurial Strategic Posture, International Diversifi cation, and Firm Perf",MULTINATIONAL BUSINESS REVIEW,10.1108/1525383x200500003,https://doi.org/10.1108/1525383x200500003,https://api.unpaywall.org/v2/10.1108/1525383x200500003?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
593,1_DOI_FIRST,0,2,2006,Export intensity and plant characteristics: What can we learn from quantile regr,REVIEW OF WORLD ECONOMICS,10.1142/9781786349699_0008,https://doi.org/10.1142/9781786349699_0008,https://api.unpaywall.org/v2/10.1142/9781786349699_0008?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
612,1_DOI_FIRST,0,2,2007,The effect of product diversification strategies on the relationship between int,JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2006.11.002,https://doi.org/10.1016/j.jwb.2006.11.002,https://api.unpaywall.org/v2/10.1016/j.jwb.2006.11.002?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
614,1_DOI_FIRST,0,2,2007,Linking FDI motivation and host economy productivity effects: conceptual and emp,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/palgrave.jibs.8400268,https://doi.org/10.1057/palgrave.jibs.8400268,https://api.unpaywall.org/v2/10.1057/palgrave.jibs.8400268?email=huongdt@vlute.edu.vn,https://publications.aston.ac.uk/id/eprint/3579/1/Linking_FDI_motivation_and_host_economy_productivity_effects.pdf,True,green,,source:wos | ICRV=0 auto-default; verify from full text
616,1_DOI_FIRST,0,2,2007,International diversification and firm performance: Role of information technolo,JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2007.02.004,https://doi.org/10.1016/j.jwb.2007.02.004,https://api.unpaywall.org/v2/10.1016/j.jwb.2007.02.004?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
617,1_DOI_FIRST,0,2,2007,The impact of national culture and communication on exporter-distributor relatio,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2007.01.008,https://doi.org/10.1016/j.ibusrev.2007.01.008,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2007.01.008?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
618,1_DOI_FIRST,0,2,2007,"International expansion path, speed, product diversification and performance amo",ASIAN BUSINESS & MANAGEMENT,10.1057/palgrave.abm.9200228,https://doi.org/10.1057/palgrave.abm.9200228,https://api.unpaywall.org/v2/10.1057/palgrave.abm.9200228?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
630,1_DOI_FIRST,0,2,2008,The export intensity of venture capital backed companies,SMALL BUSINESS ECONOMICS,10.1007/s11187-008-9109-y,https://doi.org/10.1007/s11187-008-9109-y,https://api.unpaywall.org/v2/10.1007/s11187-008-9109-y?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
638,1_DOI_FIRST,0,2,2008,Internationalization and performance of small- and medium-sized enterprises,JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2007.11.009,https://doi.org/10.1016/j.jwb.2007.11.009,https://api.unpaywall.org/v2/10.1016/j.jwb.2007.11.009?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
649,1_DOI_FIRST,0,2,2009,GEOGRAPHIC MARKET DIVERSIFICATION: A PREMIUM OR DISCOUNT IN FIRM'S VALUE,NEW CHALLENGES TO INTERNATIONAL MARKETIN,10.1108/s1474-7979(2009)0000020013,https://doi.org/10.1108/s1474-7979(2009)0000020013,https://api.unpaywall.org/v2/10.1108/s1474-7979(2009)0000020013?email=huongdt@vlute.edu.vn,,,,,source:wos
678,1_DOI_FIRST,0,3,2010,Internationalisation and global competitive advantage: implications for Asian em,INTERNATIONAL JOURNAL OF BUSINESS ENVIRO,10.1504/ijbe.2010.037597,https://doi.org/10.1504/ijbe.2010.037597,https://api.unpaywall.org/v2/10.1504/ijbe.2010.037597?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
686,1_DOI_FIRST,0,3,2010,The Impact of Interorganizational Imitation on New Venture International Entry a,ENTREPRENEURSHIP THEORY AND PRACTICE,10.1111/j.1540-6520.2009.00365.x,https://doi.org/10.1111/j.1540-6520.2009.00365.x,https://api.unpaywall.org/v2/10.1111/j.1540-6520.2009.00365.x?email=huongdt@vlute.edu.vn,https://digitalcommons.butler.edu/cob_papers/90,True,green,,source:multi | ICRV=0 auto-default; verify from full text
712,1_DOI_FIRST,0,3,2011,Does market context impact payoffs to internationalization?,EUROPEAN BUSINESS REVIEW,10.1108/09555341111158100,https://doi.org/10.1108/09555341111158100,https://api.unpaywall.org/v2/10.1108/09555341111158100?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
730,1_DOI_FIRST,0,3,2011,The impact of international influence on microbanks' performance: A global surve,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2010.07.006,https://doi.org/10.1016/j.ibusrev.2010.07.006,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2010.07.006?email=huongdt@vlute.edu.vn,,True,green,,source:multi
739,1_DOI_FIRST,0,3,2011,THE RELATIONSHIP BETWEEN INTERNATIONAL DIVERSIFICATION AND FIRM PERFORMANCE: WHY,GLOBAL STRATEGY JOURNAL,10.1002/gsj.5,https://doi.org/10.1002/gsj.5,https://api.unpaywall.org/v2/10.1002/gsj.5?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
750,1_DOI_FIRST,0,3,2011,Linking market orientation to international market selection and international p,INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2010.10.003,https://doi.org/10.1016/j.ibusrev.2010.10.003,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2010.10.003?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
764,1_DOI_FIRST,0,3,2012,"Organisational learning capability, product innovation performance and export in",TECHNOLOGY ANALYSIS & STRATEGIC MANAGEME,10.1080/09537325.2012.674672,https://doi.org/10.1080/09537325.2012.674672,https://api.unpaywall.org/v2/10.1080/09537325.2012.674672?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
776,1_DOI_FIRST,0,3,2012,"Successor characteristics, change in the degree of firm internationalization, an",JOURNAL OF MANAGEMENT & ORGANIZATION,10.5172/jmo.2012.18.1.16,https://doi.org/10.5172/jmo.2012.18.1.16,https://api.unpaywall.org/v2/10.5172/jmo.2012.18.1.16?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
780,1_DOI_FIRST,0,3,2012,THE ROLE OF TERRITORIAL COVERAGE AND PRODUCT DIVERSIFICATION IN THE MULTINATIONA,GLOBAL STRATEGY JOURNAL,10.1002/gsj.1031,https://doi.org/10.1002/gsj.1031,https://api.unpaywall.org/v2/10.1002/gsj.1031?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
811,1_DOI_FIRST,0,3,2013,Graduating to globalisation: a study of Southern multinationals,INDIAN GROWTH AND DEVELOPMENT REVIEW,10.1108/igdr-12-2012-0050,https://doi.org/10.1108/igdr-12-2012-0050,https://api.unpaywall.org/v2/10.1108/igdr-12-2012-0050?email=huongdt@vlute.edu.vn,,,,,source:multi
818,1_DOI_FIRST,0,3,2013,Learning by exporting: Lessons from high-technology SMEs,INTERNATIONAL BUSINESS REVIEW,10.1108/dlo.2013.08127caa.012,https://doi.org/10.1108/dlo.2013.08127caa.012,https://api.unpaywall.org/v2/10.1108/dlo.2013.08127caa.012?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
824,1_DOI_FIRST,0,3,2013,Geographic and Product Diversification in Charitable Organizations,JOURNAL OF MANAGEMENT,10.1177/0149206311398135,https://doi.org/10.1177/0149206311398135,https://api.unpaywall.org/v2/10.1177/0149206311398135?email=huongdt@vlute.edu.vn,http://hdl.handle.net/10397/9393,True,closed,,source:wos
845,1_DOI_FIRST,0,3,2013,The effect of institutional quality on firm export performance in emerging econo,SMALL BUSINESS ECONOMICS,10.1007/s11187-011-9395-7,https://doi.org/10.1007/s11187-011-9395-7,https://api.unpaywall.org/v2/10.1007/s11187-011-9395-7?email=huongdt@vlute.edu.vn,http://hdl.handle.net/10.1007/s11187-011-9395-7,True,closed,,source:wos
849,1_DOI_FIRST,0,3,2013,Liability of country foreignness and liability of regional foreignness: Their ef,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/jibs.2013.21,https://doi.org/10.1057/jibs.2013.21,https://api.unpaywall.org/v2/10.1057/jibs.2013.21?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
866,1_DOI_FIRST,0,3,2013,"FDI Structure, Investment Specificity, and Multinationality Value under Host Mar",MANAGEMENT INTERNATIONAL REVIEW,10.1007/s11575-013-0181-4,https://doi.org/10.1007/s11575-013-0181-4,https://api.unpaywall.org/v2/10.1007/s11575-013-0181-4?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
878,1_DOI_FIRST,0,3,2014,Export performance: multiple predictors and multiple measures approach,ASIA PACIFIC JOURNAL OF MARKETING AND LO,10.1108/apjml-11-2012-0119,https://doi.org/10.1108/apjml-11-2012-0119,https://api.unpaywall.org/v2/10.1108/apjml-11-2012-0119?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
889,1_DOI_FIRST,0,3,2014,Earliness of internationalization and performance outcomes: Exploring the modera,JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2013.10.001,https://doi.org/10.1016/j.jwb.2013.10.001,https://api.unpaywall.org/v2/10.1016/j.jwb.2013.10.001?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
893,1_DOI_FIRST,0,3,2014,How Do Local Knowledge Spillovers and Experience Affect Export Performance?,EUROPEAN PLANNING STUDIES,10.1080/09654313.2012.741570,https://doi.org/10.1080/09654313.2012.741570,https://api.unpaywall.org/v2/10.1080/09654313.2012.741570?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
918,1_DOI_FIRST,0,3,2014,Small and medium-sized enterprise internationalisation strategy and performance ,INTERNATIONAL SMALL BUSINESS JOURNAL-RES,10.1177/0266242613497744,https://doi.org/10.1177/0266242613497744,https://api.unpaywall.org/v2/10.1177/0266242613497744?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
963,1_DOI_FIRST,0,3,2014,Bank Foreign Affiliate Performance in the Face of Pervasive and Arbitrary Corrup,EUROPEAN MANAGEMENT REVIEW,10.1111/emre.12033,https://doi.org/10.1111/emre.12033,https://api.unpaywall.org/v2/10.1111/emre.12033?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
994,1_DOI_FIRST,0,3,2015,Start-ups' Internationalization: The Impact of Business Owners' Management Exper,EUROPEAN MANAGEMENT REVIEW,10.1111/emre.12050,https://doi.org/10.1111/emre.12050,https://api.unpaywall.org/v2/10.1111/emre.12050?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
